,0
494,1255.6885259007586
495,-915.5773778340417
496,537.4376489872491
497,-299.25536136167597
498,363.3514380050907
499,-1338.2455601185163
500,-222.38139657731563
501,189.58050156954
502,301.5908675196348
503,121.9867283915327
504,-99.23255389048686
505,45.52149592956002
506,-432.4578616599691
507,-360.0829432249693
508,-208.21313736389988
509,-111.15878885026865
510,484.7191185719113
511,-207.00421296982216
512,49.41479724827429
513,125.8765765563262
514,428.3125331090973
515,79.31801641831939
516,-49.93306072610733
517,-2662.321071212944
518,220.0307083933373
519,6329.53554007036
520,149.4960493669588
521,-94.34206840872685
522,375.7460322779188
523,-331.4469307738217
524,-34.013374754249384
525,48.72759999722358
526,-7.451768771889931
527,54.415829043735606
528,-1357.0397519942605
529,53.33485256567636
530,-13238.023651541389
531,1768.4754343615339
532,355.6942281651312
533,322.0666511973878
534,140.8726076286738
535,1062.984400443273
536,8.628758042881103
537,3142.164918036132
538,-6265.620618919235
539,46.74451574240472
540,493.65077966573074
541,-400.72775901617587
542,-1004.1848078302512
543,82.77993744275857
544,-359.58047607181464
545,291.06424515078123
546,118.2917921872633
547,75.23979700423212
548,171.69415539403423
549,1056.6176621760915
550,453.2827932451135
551,-727.9857143275052
552,-12.702974446987156
553,-114.88236694106271
554,1763.2099336970007
555,417.9161687573372
556,111.53980854606719
557,-285.0168624278582
558,-580.3654721223804
559,135.96116661423727
560,-49.32603548254582
561,-453.18575172368094
562,-678.8393602201232
563,-1088.1394440027623
564,25.63258479948584
565,2742.7309756760415
566,-186.11870129200145
567,580.8571574254512
568,179.4036719351808
569,-97.16093643338658
570,482.3790583806777
571,-2071.091100057282
572,-1189.4637517071117
573,-834.5293840719756
574,-4918.510792025556
575,-727.0963503281486
576,-75.39651013300602
577,5231.750770382734
578,-193.58015537335672
579,9.46819799472135
580,-118.32554990782339
581,462.41979376532623
582,455.6508837954749
583,1618.2315759192625
584,176.85770280543034
585,198.49650696080028
586,775.1137123883351
587,-191.3300923245189
588,3646.2218086601906
589,610.7225375270267
590,-572.0402077639362
591,4495.214655362344
592,-3050.1416976827736
593,-199.82041370801176
594,-942.1722018143
595,102.86477249539064
596,6043.17591229765
597,-176.91133627321938
598,-3548.0314483709753
599,10051.57429821415
600,669.4209303290717
601,15635.027605973164
602,8178.813834087115
603,2067.6535436131367
604,36051.23136652504
605,776.6133638917539
606,-3656.7705884393417
607,67.0853511581874
608,602.4179577675825
609,-156.78114149631205
610,209.04568758661537
611,4741.072938421426
612,-10262.236510069193
613,-537.939120904479
614,-478.43823097861707
615,-38040.806060825875
616,-1570.0398523747815
617,595.8290630322635
618,-137.26391221695553
619,-15558.007701405688
620,2612.23838241665
621,-250.35045812715452
622,238.44626289945026
623,-5973.547316845657
624,-55.90878712129813
625,10370.96272547044
626,-5139.011830339756
627,-7995.401412662504
628,4089.097822318032
629,75998.20649316003
630,-1403.9464406865652
631,-93990.59496193881
632,-50533.90470379385
633,-1456.639722646676
634,-2298.8107493638504
635,-482.5693661319741
636,-1196.506973990221
637,-394.70515227210126
638,3412.487107368426
639,1628.7092508641617
640,805.0999385815878
641,983.8608839725788
642,-571.2083714372728
643,3543.1169441391035
644,3122.946609911486
645,1963.436882926117
646,3543.281160370633
647,-21917.452402842857
648,7578.113049981663
649,-22341.055716165574
650,1802.872827268763
651,-36.74501030928815
652,-296.0248227461115
653,-585.985436454931
654,1862.6408180933972
655,-828.3268964723109
656,246.18702370714053
657,744.7028384441286
658,-693.6525685241674
659,513.2368234573462
660,56.529815490118835
661,-49.82689864124944
662,-1144.8143928386569
663,595.2418695358742
664,-89.61846362304911
665,-2790.527032816324
666,796.0842007202987
667,-45.87876613131431
668,276.11799944958045
669,1062.111770319564
670,-829.5475271908477
671,1185.9199215472763
672,524.0417226168689
673,1393.7504386843318
674,-22.05032057410648
675,2290.787938406137
676,-119.32844841789998
677,-199.38414990074142
678,1543.7379992978174
679,5291.509368935711
680,416.6293829381486
681,-5782.584836865765
682,-2232.644203225963
683,-36449.87652904572
684,-4146.316997875893
685,22443.23748786404
686,-5577.843296294952
687,-366.4294353452335
688,1319.3696515568372
689,1334.5185325633042
690,-1797.5840170997803
691,5672.903466109861
692,5621.838872356634
693,1348.9633614728189
694,942.969850324931
695,-2135.592791270603
696,-242.96674620097247
697,2416.6555101664994
698,4624.574920465064
699,-2061.1698728209744
700,-8824.511214458396
701,-702.3951474919043
702,-459.6646720959311
703,-127.12098864548179
704,-6679.139393971961
705,808.5884772654024
706,7907.747841280672
707,-2119.5181731457965
708,-1323.2662198144044
709,2925.573184293473
710,965.5150191651227
711,668.6806911479648
712,-203.59358660164133
713,1190.6778250835364
714,474.4354710899956
715,-325.5376588993563
716,4559.016301161424
717,-377.07314605268635
718,296.96150582724255
719,1318.2192974571858
720,-187.57229852315146
721,1901.7017781116408
722,4800.753142415089
723,369.41382564664957
724,643.3321347771931
725,417.0362539518075
726,354.8322632696253
727,36.748201790340715
728,123.09409476694748
729,2192.2552466128514
730,-512.1233452307862
731,-174.19479419516284
732,-1662.2277473730933
733,-394.66052896649916
734,-5807.3225004221695
735,221.10781999553893
736,66.95775197155581
737,-379.1358139682865
738,-205.3384167240318
739,352.47131699476813
740,115.08239648576588
741,42.485122119697216
742,116.62642873663276
743,318.81625634960017
744,-569.2068638944722
745,330.80579193449324
746,250.97649879682635
747,72.56251179033211
748,136.4554978563089
749,231.10767221463215
750,281.10718998481127
751,-27.849231707408222
752,155.70444901407575
753,79.66045357165638
754,91.26704305916469
755,-80.72525465025191
756,278.1935353848383
757,-759.8944658161795
758,-526.395616569254
759,88.77103739024393
760,190.76610715948283
761,-45.96279347746727
762,172.84380222637296
763,344.48124634516887
764,1282.1302755591623
765,-93.87614323497772
766,-28.941567104391567
767,-126.31394869356507
768,-4.5193900491585595
769,-62.72850852894217
770,103.2595706641904
771,197.6839810562016
772,494.3907282370184
773,488.96584463341213
774,-178.872359945921
775,-182.01928140418642
776,304.5377631329639
777,-1908.997700253753
778,1026.2900171845945
779,2169.4508533190537
780,120.22636512934743
781,1370.3252698996941
782,2525.6591285420473
783,333.4973397933569
784,-196.18174517836798
785,305.88025176389635
786,1730.7499705157986
787,148.68481071735684
788,305.5802539522309
789,87.21499816251928
790,334.98895460392475
791,-157.36519693530238
792,-206.91397835267014
793,-377.95797283480226
794,75.5329661236421
795,-33.59582544306397
796,92.22491933495432
797,1457.573612898765
798,960.2845410883795
799,691.947227105273
800,275.2907898110989
801,299.69878003946417
802,-449.40027654571645
803,188.7631841364912
804,-384.10660435959915
805,-19.31710547026391
806,74.77190539862573
807,-108.13045899493358
808,356.51443141959527
809,-104.09931890495008
810,178.7760314635005
811,-395.1681761689574
812,325.45522368560194
813,705.2703979319214
814,87.4859167602365
815,-385.2448503677629
816,-91.13379431074071
817,-233.53132026085166
818,201.58986057236808
819,214.72578170032693
820,431.8131924244184
821,51.08056104305373
822,86.7724815829939
823,-126.32686658572564
824,258.94708813142563
825,-99.53649134867936
826,-173.17641696600526
827,-101.20222143963775
828,239.40098396038618
829,62.41239973595364
830,297.9390843372141
831,852.9675885140688
832,-140.93477244185442
833,387.8137508880232
834,162.31783266768457
835,-1012.9750600777909
836,-412.181901311307
837,-1674.9431168401775
838,-227.85697497194707
839,310.77505709730934
840,493.1645550747554
841,122.82608000933088
842,-363.7602062868332
843,-176.20462987649955
844,214.0288984255898
845,234.63766003421577
846,430.1453986812118
847,217.27132066661568
848,284.8042010912552
849,-72.27989424777533
850,-72.38974951252024
851,1949.9957789323566
852,-580.483044095066
853,-188.20366815910916
854,231.5420754524156
855,-98.62808196514561
856,-139.52218849050863
857,303.97886517150005
858,845.8596735684295
859,-4725.144988155704
860,120.26354519586701
861,651.4289018266602
862,237.8052006157636
863,-236.57987113649887
864,341.41925804479547
865,0.961154353708551
866,142.47214962150622
867,150.01542548159472
868,37.6014326845768
869,-49.11038909679786
870,352.63449405404583
871,528.9190849637891
872,-4678.676434454575
873,-632.4764929095435
874,109.62989462753727
875,-1301.9095959098352
876,-151.85470656601385
877,-1687.5538326179587
878,1051.1580709116392
879,-9828.554492313764
880,-11.263746566675678
881,-2309.1876234205424
882,1923.1379408598805
883,-529.7496965944883
884,3829.879941706748
885,758.0361121332791
886,287.30972996410986
887,-2438.2843505923443
888,-189.2824486794118
889,0.23261835901321604
890,-519.8849760753783
891,1456.7559233319719
892,8074.746025474367
893,43360.477143526674
894,5852.541663799242
895,-1708.7096587298965
896,7866.069080009356
897,-35963.24727762146
898,64996.66587515407
899,-29817.54230330382
900,-7743.704961524865
901,16534.96032661411
902,-1590.3621476679562
903,-2048.2382235978093
904,-739.2004161693311
905,2965.278628560179
906,-2619.7790868537813
907,1341.4724160044825
908,-10552.357485399894
909,-1491.966350482805
910,5984.4194859342
911,-742.9103681925529
912,4834.556262063182
913,3458.623121498048
914,841.8590477790261
915,868.4739539523875
916,-16184.616833039823
917,6736.156148415509
918,-3247.3406455321056
919,-855.6836918643944
920,1524.3048946982212
921,5677.335472457656
922,-1837.4250126263676
923,-1133.0151630331773
924,3092.147485307256
925,-6442.960848221173
926,487.50461193008715
927,-157.55668909245253
928,-870.2362872838288
929,341.17697625230227
930,-6283.9969903549045
931,-665.559058473314
932,11977.18223578223
933,471.4259024266787
934,-3299.4186759510612
935,235.87405159262295
936,-3.3392857777444505
937,-315.1145668850922
938,469.75225531299856
939,234.09717603618355
940,23.151450582887406
941,-433.4334144905948
942,126.32776061591503
943,5476.05253051619
944,-225.8890253717434
945,21.52204044102487
946,75.8115955812653
947,1240.5942803379976
948,1202.490778338505
949,514.0519998461855
950,-82.2860716781785
951,1883.5904813523832
952,-741.6608595615871
953,2996.8762028217634
954,50.70203689103751
955,1305.6308677233433
956,4896.398082964952
957,299.28981145384
958,-627.1141399061976
959,-735.2670762518519
960,298.14637005229014
961,42.964918534870634
962,-1026.4001289697521
963,16.40986194940804
964,-3588.1778467844406
965,-35.29647437758422
966,1343.189907486764
967,-786.74848268403
968,-248.41599062221502
969,9939.411614432132
970,109.32662288415749
971,419.05088165867187
972,490.59572925983394
973,84.45815102736852
974,3279.53029599282
975,12037.67299355042
976,2941.83262455428
977,1102.151741877945
978,18.897558113390716
979,896.4753631910226
980,-2059.109294330646
981,772.4599275335427
982,-2605.833836632086
983,300.812450726121
984,1696.5041564913506
985,-78.75471320723929
986,1168.764597805832
987,-307.5767844736176
988,242.63928181195888
989,127.51716879040218
990,-27.10706544903971
991,-106.45512624542496
992,-731.0958275811613
993,7360.413276030706
994,358.1973559229773
995,488.4466842285514
996,309.14913320003313
997,190.17460768630463
998,-1246.3636117755404
999,5985.338006268578
1000,1396.7013970354576
1001,449.4579753224549
1002,-2002.0851670301663
1003,-80.44835793546605
1004,-275.2314743716301
1005,-446.7738825336004
1006,198.15886549745295
1007,164.51731279927404
1008,68.82292640704152
1009,37.452610814856094
1010,-573.0587396773919
1011,10.790621331537864
1012,123.36169980277796
1013,65.77946840402342
1014,-16.83459248404189
1015,702.7463129286493
1016,153.10951671318884
1017,157.84376995410636
1018,696.9918876953319
1019,-697.9419115753188
1020,-81.04354121300887
1021,199.37409944297906
1022,-74.64400181992835
1023,-26.871134786193934
1024,1349.59225870424
1025,82.74269578417173
1026,102.73109377786447
1027,-10.235984416976692
1028,193.1628319582622
1029,249.98034527811282
1030,-14.40437641322356
1031,-427.8705058068156
1032,92.0374556121432
1033,-1119.8615960899651
1034,142.23597448994047
1035,-335.3810589857863
1036,346.2585669387276
1037,-23.66120342435127
1038,74.00118381247005
1039,-103.75596060457397
1040,-57.78435472724493
1041,-9.292770442980242
1042,373.00705579001703
1043,-2.760204871234407
1044,-106.13920924081839
1045,-204.24278190394733
1046,12.995830176827099
1047,159.03762862400038
1048,-167.4935633395403
1049,759.1792015055279
1050,678.750279796619
1051,-6024.719225994608
1052,-172.27685481424345
1053,1437.4831171463534
1054,2317.0010149427503
1055,5892.473385651443
1056,6360.259551119079
1057,-82.22335274792724
1058,204.53539281376106
1059,511.03607370564686
1060,243.08838945200432
1061,1704.9380391503132
1062,-89.397979304471
1063,-4139.693046949833
1064,2621.7974362607483
1065,-524.801031305497
1066,731.8477751922128
1067,58.83083794962946
1068,337.46796247045927
1069,1183.1547046658284
1070,-23.201788584433686
1071,109.6075918177963
1072,-636.494483061222
1073,588.4340563526148
1074,109.34205325139928
1075,697.3640713011247
1076,1676.7525521454397
1077,321.78215370508104
1078,-2274.335152431209
1079,450.2694236705237
1080,-3071.3475762886414
1081,173.58352029779218
1082,-403.97956435399783
1083,1904.5797135432513
1084,35.767509593912166
1085,-239.69015908753448
1086,213.60039065586432
1087,386.67106996780467
1088,215.5587653185463
1089,190.83057346161763
1090,-394.30815455663765
1091,-794.5090153298834
1092,35.02617447422924
1093,384.1446629074214
1094,-242.8842935020756
1095,241.67153263642047
1096,-216.78538241690177
1097,-103.94780438918332
1098,145.8565441352579
1099,247.62485597494418
1100,-79.13532015179919
1101,87.05622234913899
1102,232.30911095748513
1103,40.035411520400956
1104,434.3892572484475
1105,-204.02110292402045
1106,-114.51329059976487
1107,-34.76549429231579
1108,-858.4635593601674
1109,1332.0465593753015
1110,424.46630721509166
1111,-90.93665839196174
1112,-190.07017989424662
1113,13.360083999471257
1114,-162.69883068815443
1115,-277.6752252649771
1116,-1264.4588808692727
1117,106.00901384319226
1118,142.78389930075264
1119,141.64596390585254
1120,-413.6753538314513
1121,222.56135403027827
1122,-1049.2491800929904
1123,-913.90011212451
1124,849.2946454977698
1125,-80.60124118788758
1126,2400.379234136305
1127,220.09438624325313
1128,-2301.412669907603
1129,-615.8798844825088
1130,271.3062781504974
1131,-93.4149661410805
1132,-76.88862912674222
1133,1580.6343086914933
1134,-5617.369892457407
1135,-4945.813834074164
1136,-9340.463415952097
1137,-935.384738806476
1138,-203.5497798543782
1139,-533.8951005545838
1140,46.207770229151194
1141,65.5831844904348
1142,279.5107591893768
1143,83.02851147482929
1144,2165.5717194329086
1145,854.2632593207313
1146,32.732224404580194
1147,311.32766633255585
1148,251.14219652957553
1149,-1.9679138068564583
1150,170.9270389188411
1151,108.96350305116756
1152,-1709.1455553370326
1153,-17.863859342224515
1154,-23.5147402720969
1155,197.04086715925
1156,-7335.5812532687505
1157,-476.4119716716028
1158,-12.176560488740094
1159,-1274.3958800195933
1160,-1949.1468365315113
1161,47.736855226920326
1162,772.2015425859454
1163,-1382.4679279611896
1164,-2711.2685574653538
1165,1437.2195900534578
1166,318.4026912276063
1167,5423.700134349976
1168,1424.4075767536112
1169,2124.8889510015615
1170,164.68640041556506
1171,7084.295384194364
1172,-532.1414073177143
1173,2608.232000768604
1174,-2540.6368997737536
1175,-3156.013575213377
1176,-1835.8516436388352
1177,7397.4066554077635
1178,-7911.15976727022
1179,-6764.9893280183505
1180,572.7184716723573
1181,-17411.80815143518
1182,464.95044261534935
1183,-9130.19754715456
1184,3329.110434567953
1185,-647.1402691003328
1186,-35.740827353784226
1187,-6455.331471736672
1188,-909.4404126521952
1189,1596.2819877153652
1190,986.2235465419593
1191,2794.705350647481
1192,-8293.888972003235
1193,2466.7950362628276
1194,1084.239003333772
1195,3870.2113046642176
1196,-6853.547385456806
1197,-1818.4467899802978
1198,2286.278903261639
1199,-3181.6688191128846
1200,8766.020278506357
1201,-3463.319852116772
1202,9529.192031256509
1203,8595.732256072539
1204,91.83105443310204
1205,946.7118227869469
1206,-971.6342900690818
1207,-376.0052650126585
1208,-1517.8240990915629
1209,-982.7606533010758
1210,-297.1501573423698
1211,456.76836927250065
1212,-14114.389896869576
1213,-1382.0592465393777
1214,-1190.6640645151901
1215,103.62106520168913
1216,-3659.175580768623
1217,1438.7289736669227
1218,-265.92128593042264
1219,621.6385040929415
1220,-7155.883702322326
1221,-744.57660916512
1222,-2502.6311724966545
1223,-14996.065242323035
1224,573.3094545701784
1225,-838.7115539204625
1226,-2610.474647370337
1227,804.2847449850863
1228,1247.794947963401
1229,-4460.776356417135
1230,1275.8803156841996
1231,564.7165244565525
1232,-292.6413776570804
1233,-81.43761344609811
1234,-255.80221416803863
1235,-713.2932755537691
1236,-1773.1616747626517
1237,1310.445220034373
1238,897.2531005010109
1239,153.06984411615068
1240,483.00527704212357
1241,-118.00576912947548
1242,1088.6286570678776
1243,873.64343862977
1244,849.8484245168407
1245,96.95769280719013
1246,441.61390481023415
1247,4985.53806013022
1248,-12663.424152194733
1249,954.7543872863773
1250,584.4215319098325
1251,-40.13128851104531
1252,-824.9766627594239
1253,4195.706581346292
1254,529.2167678440119
1255,601.3510238332152
1256,74.21403823682564
1257,835.7543431472795
1258,-1898.0496378437924
1259,-1506.064868731056
1260,-104.00211835313922
1261,-479.7432498028511
1262,-315.7139179513269
1263,51.57585757935377
1264,-225.07880187733917
1265,899.8041200752393
1266,-3900.791974482764
1267,-85.54540993389966
1268,720.6786544309314
1269,175.79147540979378
1270,174.62787422066435
1271,736.7373416915725
1272,73.87692453542412
1273,106.59055785459165
1274,317.4344303430852
1275,16.103485855159178
1276,272.8926024424956
1277,393.83894345158745
1278,359.17010457129913
1279,-291.8650097336662
1280,-2004.3424043373443
1281,313.71210211305174
1282,83.9175305451507
1283,-123.99888019071469
1284,1569.1902297054662
1285,331.1194803345442
1286,-183.08680982233517
1287,-52.716250536840334
1288,178.12705752230067
1289,-104.10879254133314
1290,-112.50932435390996
1291,-356.85861428101447
1292,1163.9024741389644
1293,78.4043348594268
1294,4741.070234944298
